#Digilent WaveForms Curve Tracer Trace
#Type:NPN
#Frequency:10 kHz
#RCollector:100 Ohm
#RBase:10 kOhm
#Resolution:
#Vce:3.769476828 mV
#Ic:37.13309425 uA
#Vbe:343.484059 uV
#Ib:-34.3484058979 nA
Vce (V),Ic (A),Vbe (V),Ib (A),Vrc (V),Vrb (V)
4.293855447990756,0.002922096387741643,0,0,4.6,0.8
4.320241785789314,0.002922096387741643,0,0,4.625,0.8
4.346628123587872,0.002922096387741643,0,0,4.65,0.8
4.37301446138643,0.002922096387741643,0,0,4.675,0.8
4.395631322356623,0.002922096387741643,0,0,4.7,0.8
4.422017660155181,0.002959229481991937,0,0,4.725,0.8
4.448403997953739,0.002959229481991937,0,0,4.75,0.8
4.471020858923931,0.002922096387741643,0,0,4.775,0.8
4.49740719672249,0.002922096387741643,0,0,4.8,0.8
4.520024057692682,0.002922096387741643,0,0,4.825,0.8
4.542640918662875,0.002922096387741643,0,0,4.85,0.8
4.569027256461433,0.002959229481991937,0,0,4.875,0.8
4.595413594259991,0.002922096387741643,0,0,4.9,0.8
4.62179993205855,0.002922096387741643,0,0,4.925,0.8
4.644416793028742,0.002922096387741643,0,0,4.95,0.8
4.6708031308273,0.002959229481991937,0,0,4.975,0.8
4.693419991797493,0.002959229481991937,0,0,5,0.8
-0.00711761317421192,-8.568424653214236e-05,0,0,0,1
0.007960294139249844,-1.141805803155506e-05,0,0,0.025,1
0.02303820145271161,9.99812247193259e-05,0,0,0.05,1
0.03434663193780793,0.0002485136017205005,0,0,0.075,1
0.04188558559453881,0.0003970459787216751,0,0,0.1,1
0.05319401607963514,0.0005827114499731434,0,0,0.125,1
0.06073296973636601,0.0007312438269743179,0,0,0.15,1
0.06450244656473146,0.0009169092982257862,0,0,0.175,1
0.07204140022146234,0.001102574769477255,0,0,0.2,1
0.07581087704982778,0.001288240240728723,0,0,0.225,1
0.08334983070655866,0.001473905711980191,0,0,0.25,1
0.0871193075349241,0.001696704277481953,0,0,0.275,1
0.09088878436328954,0.001882369748733421,0,0,0.3,1
0.09842773802002042,0.002105168314235183,0,0,0.325,1
0.1021972148483859,0.002290833785486651,0,0,0.35,1
0.1059666916767513,0.002513632350988413,0,0,0.375,1
0.1097361685051167,0.002736430916490175,0,0,0.4,1
0.1135056453334822,0.002922096387741643,0,0,0.425,1
0.1172751221618476,0.003144894953243405,0,0,0.45,1
0.1210445989902131,0.003367693518745167,0,0,0.475,1
0.128583552646944,0.003553358989996635,0,0,0.5,1
0.1323530294753094,0.003739024461248104,0,0,0.525,1
0.1398919831320403,0.003961823026749865,0,0,0.55,1
0.1436614599604057,0.004147488498001333,0,0,0.575,1
0.1436614599604057,0.004333153969252801,0,0,0.6,1
0.154969890445502,0.004518819440504271,0,0,0.625,1
0.1587393672738675,0.004741618006006032,0,0,0.65,1
0.1662783209305984,0.0049272834772575,0,0,0.675,1
0.1738172745873292,0.005112948948508968,0,0,0.7,1
0.1813562282440601,0.005261481325510143,0,0,0.725,1
0.1926646587291564,0.005447146796761611,0,0,0.75,1
0.2002036123858873,0.005595679173762786,0,0,0.775,1
0.2115120428709837,0.00574421155076396,0,0,0.8,1
0.22282047335608,0.005855610833514841,0,0,0.825,1
0.2378983806695417,0.005967010116265723,0,0,0.85,1
0.2529762879830035,0.006078409399016604,0,0,0.875,1
0.2680541952964652,0.006152675587517191,0,0,0.9,1
0.283132102609927,0.006226941776017778,0,0,0.925,1
0.3019794867517542,0.006264074870268072,0,0,0.95,1
0.3208268708935814,0.006338341058768659,0,0,0.975,1
0.3396742550354087,0.00644974034151954,0,0,1,1
